Description,Usecase Info,Sign,Accounted Amount,Original Amount,Original Currency,Rule Id,Rule version,Journal Reference,Event number,Event version,Transaction date,Accounting date,Accounting period,Posted to ledger,Document number,Original Document Number,Original Event Number,Original Event Version,Source document type,Source document reference,Transaction,Amount Type,Amount Sub Type,Amount Category,Difference Type,Issuance Date,Document Type,SubEntity Type,SubEntity Number,Journal Date,Degraded,Aggregation 1,Aggregation 2,Aggregation 3,Aggregation 4,Aggregation 5,Aggregation 6,Aggregation 7,Aggregation 8,Aggregation 9,Aggregation 10,Ledger account number,Destination Ledger Type,Cost Center,Journal Transaction Currency,Aggregated Journal Line ID
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746568,1,59174589#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865358,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FEE,FCP,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003736,GL,ARC,EUR2,13
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746073,1,59174589#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865358,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,TAX,,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003736,GL,ARC,EUR2,13
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746568,1,59174586#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865337,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FEE,FCP,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003736,GL,ARC,EUR2,13
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746073,1,59174586#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865337,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,TAX,,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003736,GL,ARC,EUR2,13
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746568,1,59174591#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20263961/6409865350,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FEE,FCP,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003736,GL,ARC,EUR2,13
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746073,1,59174588#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865357,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,TAX,,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003736,GL,ARC,EUR2,13
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746568,1,59174585#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865336,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FEE,FCP,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003736,GL,ARC,EUR2,13
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746073,1,59174585#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865336,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,TAX,,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003736,GL,ARC,EUR2,13
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,0.00,EUR2,387746710,1,59174582#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20200003/6495409054,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FAR,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADD,ADM_ACM,,20230724,N,1901,,,,,,,,,,3301001000,GL,,EUR2,14
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,EUR2,387746074,1,59174588#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865357,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FAR,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3301001000,GL,ARC,EUR2,15
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,EUR2,387746074,1,59174584#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865333,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FAR,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3301001000,GL,ARC,EUR2,15
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,EUR2,387746074,1,59174590#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865362,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FAR,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3301001000,GL,ARC,EUR2,15
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,,INR2,387746710,1,59174582#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20200003/6495409054,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FAR,,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADD,ADM_ACM,,20230724,N,1901,,,,,,,,,,3301001000,GL,,EUR2,16
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746074,1,59174588#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865357,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FAR,,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3301001000,GL,ARC,EUR2,17
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746074,1,59174584#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865333,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FAR,,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3301001000,GL,ARC,EUR2,17
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746074,1,59174590#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865362,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FAR,,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3301001000,GL,ARC,EUR2,17
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,EUR2,387746567,1,59174590#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865362,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,EUR2,18
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,EUR2,387746567,1,59174587#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865338,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,EUR2,18
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,EUR2,387746567,1,59174583#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20242084/6409865356,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,EUR2,18
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,EUR2,387746567,1,59174589#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865358,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,EUR2,18
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,EUR2,387746567,1,59174586#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865337,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,EUR2,18
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,EUR2,387746567,1,59174591#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20263961/6409865350,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,EUR2,18
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,EUR2,387746567,1,59174588#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865357,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,EUR2,18
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,EUR2,387746567,1,59174585#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865336,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,EUR2,18
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.00,EUR2,387746567,1,59174584#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865333,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,EUR2,18
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59174589#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865358,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,EUR2,19
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59174586#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865337,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,EUR2,19
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59174591#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20263961/6409865350,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,EUR2,19
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59174588#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865357,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,EUR2,19
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59174585#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865336,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,EUR2,19
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59174584#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865333,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,EUR2,19
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59174590#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865362,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,EUR2,19
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59174587#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20245396/6409865338,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,EUR2,19
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,59174583#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,20242084/6409865356,,,,Sales Reporting Document,1PARFR240720231013098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,EUR2,19
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,698.45,3.276,OMR3,387746089,1,58826961#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,62210540/0630422494,,,,Sales Reporting Document,1SHJOM240720230802098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-OM,,OMR,,20230723,,,,,,1109003155,GL,,OMR3,20
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,7982.31,37.440,OMR3,387746089,1,58826960#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,62210153/0630422495,,,,Sales Reporting Document,1SHJOM240720230802098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-OM,,OMR,,20230723,,,,,,1109003155,GL,,OMR3,20
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,698.45,3.276,OMR3,387746089,1,58826961#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,62210540/0630422494,,,,Sales Reporting Document,1SHJOM240720230802098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,OMR3,21
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,7982.31,37.440,OMR3,387746089,1,58826960#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,62210153/0630422495,,,,Sales Reporting Document,1SHJOM240720230802098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,OMR3,21
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,0.000,OMR3,387746563,1,58826961#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,62210540/0630422494,,,,Sales Reporting Document,1SHJOM240720230802098,AGMEVA,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,ARC,OMR3,22
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,0.000,OMR3,387746563,1,58826960#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,62210153/0630422495,,,,Sales Reporting Document,1SHJOM240720230802098,AGMEVA,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,ARC,OMR3,22
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746073,1,58826961#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,62210540/0630422494,,,,Sales Reporting Document,1SHJOM240720230802098,AGMEVA,TAX,,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003736,GL,ARC,OMR3,23
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.000,OMR3,387746073,1,58826961#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,62210540/0630422494,,,,Sales Reporting Document,1SHJOM240720230802098,AGMEVA,TAX,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003736,GL,ARC,OMR3,24
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746074,1,58826961#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,62210540/0630422494,,,,Sales Reporting Document,1SHJOM240720230802098,AGMEVA,FAR,,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3301001000,GL,ARC,OMR3,25
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746074,1,58826960#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,62210153/0630422495,,,,Sales Reporting Document,1SHJOM240720230802098,AGMEVA,FAR,,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3301001000,GL,ARC,OMR3,25
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.000,OMR3,387746074,1,58826961#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,62210540/0630422494,,,,Sales Reporting Document,1SHJOM240720230802098,AGMEVA,FAR,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3301001000,GL,ARC,OMR3,26
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.000,OMR3,387746074,1,58826960#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,62210153/0630422495,,,,Sales Reporting Document,1SHJOM240720230802098,AGMEVA,FAR,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3301001000,GL,ARC,OMR3,26
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,58826961#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,62210540/0630422494,,,,Sales Reporting Document,1SHJOM240720230802098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,OMR3,27
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,DEBIT,0.00,,INR2,387746567,1,58826960#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,62210153/0630422495,,,,Sales Reporting Document,1SHJOM240720230802098,AGMEVA,FEE,FMS,NEGATIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,OMR3,27
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.000,OMR3,387746567,1,58826961#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,62210540/0630422494,,,,Sales Reporting Document,1SHJOM240720230802098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,OMR3,28
AGMEVA-Agency Memo-AMI,AGENCY_MEMO_ISSUANCE,CREDIT,0.00,0.000,OMR3,387746567,1,58826960#0#1,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,62210153/0630422495,,,,Sales Reporting Document,1SHJOM240720230802098,AGMEVA,FEE,FMS,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,3304003240,GL,ARC,OMR3,28
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,245.94,3.96,CAD2,387746089,1,59211383#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273446,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,127.32,2.05,CAD2,387746089,1,59211381#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273444,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,101020.06,1626.57,CAD2,387746089,1,59211378#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273432,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,814.83,13.12,CAD2,387746089,1,59211373#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273405,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,20345.99,327.60,CAD2,387746089,1,59211370#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67525500/5501273308,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,1053.32,16.96,CAD2,387746089,1,59211365#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67509971/5501273480,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,653.36,10.52,CAD2,387746089,1,59211362#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67505852/5501273393,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,2591.07,41.72,CAD2,387746089,1,59211354#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67505535/5501273494,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,10015.24,161.26,CAD2,387746089,1,59211351#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67505524/5501273422,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,392.51,6.32,CAD2,387746089,1,59211348#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67505211/5501273461,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,538.46,8.67,CAD2,387746089,1,59211343#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67504986/5501273488,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
